0.2160503	1.49588335	0.15238486	2324	Marker-2324	-0.10675238	1.21351433	0.18770315	2359	Marker-2359	0.40945807	1.46140075	0.08807133	2293	Marker-2293	0.47418439	1.17575932	0.07666876	2368	Marker-2368	-0.20232551	1.20957983	-0.1363242	2366	Marker-2366	0.31274042	0.99435985	-0.21866687	2284	Marker-2284	0.02200731	1.46444535	0.15264541	2320	Marker-2320
0.21608429	1.49591672	0.15235564	2324	Marker-2324	-0.10703683	1.21380639	0.1881424	2359	Marker-2359	0.40941459	1.46152604	0.0877858	2293	Marker-2293	0.47433016	1.17592299	0.07642922	2368	Marker-2368	-0.20284706	1.2118988	-0.13573621	2366	Marker-2366	0.31198382	0.99572742	-0.21900819	2284	Marker-2284	0.02206407	1.46448517	0.15284495	2320	Marker-2320
0.21609592	1.49595475	0.15231533	2324	Marker-2324	-0.10723332	1.21396708	0.18850519	2359	Marker-2359	0.40935722	1.46165669	0.08751057	2293	Marker-2293	0.47445455	1.17605591	0.07619368	2368	Marker-2368	-0.20311935	1.21408474	-0.13526894	2366	Marker-2366	0.31127879	0.99695963	-0.21929701	2284	Marker-2284	0.02211128	1.464481	0.15303306	2320	Marker-2320
0.21610972	1.49597406	0.15225767	2324	Marker-2324	-0.10737141	1.21405673	0.18887371	2359	Marker-2359	0.40936616	1.46202707	0.08709583	2293	Marker-2293	0.47458887	1.17620325	0.07593366	2368	Marker-2368	-0.20331849	1.21632278	-0.13482657	2366	Marker-2366	0.31053382	0.99815404	-0.2195705	2284	Marker-2284	0.02214324	1.46443284	0.15326391	2320	Marker-2320
0.21609393	1.49598765	0.15218039	2324	Marker-2324	-0.107451	1.21403122	0.18926407	2359	Marker-2359	0.40918195	1.46196759	0.08684856	2293	Marker-2293	0.47472262	1.17638135	0.07563204	2368	Marker-2368	-0.20336159	1.21869254	-0.13445497	2366	Marker-2366	0.30974194	0.99943691	-0.21986975	2284	Marker-2284	0.02215174	1.46433306	0.15353493	2320	Marker-2320
0.2160617	1.49599814	0.15210196	2324	Marker-2324	-0.10745236	1.21388936	0.18961369	2359	Marker-2359	0.40909064	1.46211684	0.08651511	2293	Marker-2293	0.4748553	1.17658067	0.07535707	2368	Marker-2368	-0.20331718	1.22101605	-0.13409293	2366	Marker-2366	0.30899227	1.00060833	-0.22012804	2284	Marker-2284	0.02215549	1.46423161	0.15381087	2320	Marker-2320
0.21601588	1.49601662	0.15202796	2324	Marker-2324	-0.10739152	1.21370304	0.18993959	2359	Marker-2359	0.40897909	1.46228862	0.08616607	2293	Marker-2293	0.47495231	1.17674947	0.07506106	2368	Marker-2368	-0.20319898	1.22338808	-0.1336851	2366	Marker-2366	0.30822057	1.00180173	-0.22040334	2284	Marker-2284	0.02214091	1.46406484	0.15408315	2320	Marker-2320
0.21596321	1.49602592	0.15194006	2324	Marker-2324	-0.10722855	1.21344316	0.19023572	2359	Marker-2359	0.40885532	1.46247745	0.08581417	2293	Marker-2293	0.47503227	1.17695427	0.07477213	2368	Marker-2368	-0.20298235	1.22580838	-0.13326415	2366	Marker-2366	0.30744708	1.00303531	-0.22067016	2284	Marker-2284	0.02210371	1.46387661	0.15434739	2320	Marker-2320
0.21590807	1.49605107	0.15187384	2324	Marker-2324	-0.10652423	1.2125138	0.1906383	2359	Marker-2359	0.40873498	1.46265757	0.08544306	2293	Marker-2293	0.47510162	1.17715812	0.07447429	2368	Marker-2368	-0.20271546	1.22813916	-0.13286377	2366	Marker-2366	0.30665657	1.00424612	-0.22093734	2284	Marker-2284	0.02203907	1.4636687	0.15457891	2320	Marker-2320
0.21584804	1.49609101	0.15179609	2324	Marker-2324	-0.106265	1.21223474	0.19089568	2359	Marker-2359	0.40875635	1.46272993	0.08440589	2293	Marker-2293	0.47518435	1.1773603	0.07414203	2368	Marker-2368	-0.20236364	1.23064971	-0.13234574	2366	Marker-2366	0.30580279	1.00556922	-0.22121376	2284	Marker-2284	0.02195841	1.46350777	0.15479241	2320	Marker-2320
0.2157966	1.49613869	0.15171635	2324	Marker-2324	-0.10598007	1.21193087	0.19113174	2359	Marker-2359	0.40864715	1.46296108	0.08401625	2293	Marker-2293	0.47544649	1.17753732	0.07379158	2368	Marker-2368	-0.20199649	1.23307967	-0.13180308	2366	Marker-2366	0.30494264	1.00683117	-0.22150329	2284	Marker-2284	0.02186342	1.46336257	0.15493645	2320	Marker-2320
0.21575032	1.49620533	0.15163788	2324	Marker-2324	-0.10569735	1.21160841	0.19133435	2359	Marker-2359	0.40854636	1.46319008	0.0836283	2293	Marker-2293	0.47535601	1.1778338	0.07344697	2368	Marker-2368	-0.20158018	1.23552966	-0.13119988	2366	Marker-2366	0.3040854	1.00810444	-0.22178249	2284	Marker-2284	0.02177514	1.46322989	0.15506405	2320	Marker-2320
