0.9754529	1.4941051	0.51781547	3472	Marker-3472	0.66921586	1.18193674	0.43369213	3492	Marker-3492	1.16558003	1.45462155	0.44699952	3477	Marker-3477	1.24513113	1.17540348	0.43850219	3503	Marker-3503	0.71573156	1.01854277	0.12692983	3508	Marker-3508	1.03272533	1.15634429	0.13957337	3486	Marker-3486	0.77258134	1.45552063	0.51365316	3509	Marker-3509
0.97544676	1.49398851	0.51814324	3472	Marker-3472	0.66940665	1.18162608	0.42868906	3492	Marker-3492	1.16576505	1.45447147	0.4473708	3477	Marker-3477	1.24452472	1.17521143	0.43946227	3503	Marker-3503	0.71301556	1.00850976	0.12546211	3508	Marker-3508	1.03253722	1.1564194	0.13980483	3486	Marker-3486	0.77222794	1.45511305	0.51297081	3509	Marker-3509
0.97538358	1.49384069	0.51846021	3472	Marker-3472	0.6694361	1.18148673	0.42387074	3492	Marker-3492	1.16593909	1.45434284	0.44779447	3477	Marker-3477	1.24450779	1.17497504	0.43964458	3503	Marker-3503	0.70984137	0.99880219	0.12445289	3508	Marker-3508	1.03225672	1.15636301	0.14005381	3486	Marker-3486	0.77181715	1.45475793	0.51224923	3509	Marker-3509
0.97529155	1.49369144	0.51877558	3472	Marker-3472	0.66951644	1.18186879	0.41903621	3492	Marker-3492	1.16606224	1.45422685	0.44819456	3477	Marker-3477	1.24449265	1.17475843	0.43977433	3503	Marker-3503	0.70650488	0.98982745	0.12386557	3508	Marker-3508	1.03205824	1.15656555	0.14034264	3486	Marker-3486	0.77139866	1.45452023	0.51149023	3509	Marker-3509
0.97518969	1.49356723	0.51912785	3472	Marker-3472	0.66977668	1.18274164	0.41368964	3492	Marker-3492	1.16614985	1.45415378	0.44864088	3477	Marker-3477	1.2444998	1.17458606	0.43991566	3503	Marker-3503	0.70240492	0.98083091	0.1237405	3508	Marker-3508	1.03179336	1.15664995	0.14068231	3486	Marker-3486	0.77098435	1.45435512	0.51062572	3509	Marker-3509
0.97503048	1.49332833	0.51939434	3472	Marker-3472	0.67011589	1.18326271	0.40903389	3492	Marker-3492	1.16620946	1.45411348	0.44905904	3477	Marker-3477	1.24451113	1.17448294	0.44005385	3503	Marker-3503	0.69801533	0.97231543	0.12404945	3508	Marker-3508	1.03150165	1.15676939	0.14102603	3486	Marker-3486	0.7706244	1.45425236	0.50979447	3509	Marker-3509
0.97493988	1.49340737	0.51968932	3472	Marker-3472	0.67051595	1.18385839	0.40472218	3492	Marker-3492	1.16624665	1.45409548	0.44945946	3477	Marker-3477	1.24452412	1.17440963	0.44019204	3503	Marker-3503	0.69313979	0.96444106	0.12481669	3508	Marker-3508	1.03115344	1.15674746	0.14137778	3486	Marker-3486	0.77033001	1.45419788	0.50896913	3509	Marker-3509
0.9748292	1.49336362	0.51993442	3472	Marker-3472	0.67091978	1.18523645	0.40013161	3492	Marker-3492	1.16626859	1.45410669	0.44982845	3477	Marker-3477	1.24456394	1.17437994	0.4403497	3503	Marker-3503	0.68790185	0.95657372	0.12587892	3508	Marker-3508	1.03091061	1.1570574	0.14176908	3486	Marker-3486	0.77006906	1.45415378	0.50822443	3509	Marker-3509
0.97469962	1.49332392	0.52015603	3472	Marker-3472	0.67138928	1.18610775	0.39631805	3492	Marker-3492	1.16629505	1.45414209	0.4501752	3477	Marker-3477	1.24462521	1.17439425	0.44047788	3503	Marker-3503	0.68251061	0.9495824	0.12737018	3508	Marker-3508	1.03059649	1.15723276	0.14217326	3486	Marker-3486	0.76983023	1.45408845	0.50756371	3509	Marker-3509
0.97458434	1.49330294	0.5203681	3472	Marker-3472	0.67184967	1.18677258	0.39302549	3492	Marker-3492	1.16632605	1.4542129	0.45049974	3477	Marker-3477	1.24522734	1.17438066	0.43988293	3503	Marker-3503	0.67692685	0.94336826	0.12924975	3508	Marker-3508	1.03025961	1.15741396	0.1425883	3486	Marker-3486	0.7696206	1.45404017	0.50700313	3509	Marker-3509
0.97448283	1.49325919	0.52055728	3472	Marker-3472	0.67226589	1.18768895	0.39008617	3492	Marker-3492	1.16634226	1.4543047	0.45081863	3477	Marker-3477	1.24527395	1.17443216	0.44006377	3503	Marker-3503	0.67117053	0.93742347	0.13146563	3508	Marker-3508	1.02995086	1.15761018	0.14302455	3486	Marker-3486	0.76944244	1.45402336	0.5065183	3509	Marker-3509
0.97436661	1.49321032	0.52073026	3472	Marker-3472	0.67252147	1.18853545	0.38762307	3492	Marker-3492	1.16637409	1.45442176	0.45110789	3477	Marker-3477	1.2453382	1.17455721	0.44025746	3503	Marker-3503	0.66514796	0.9323191	0.13414334	3508	Marker-3508	1.0296694	1.15780425	0.1434577	3486	Marker-3486	0.76928085	1.4540379	0.50608242	3509	Marker-3509
0.97429162	1.49319541	0.52087557	3472	Marker-3472	0.67256695	1.18937922	0.38580713	3492	Marker-3492	1.16638839	1.45453143	0.45135468	3477	Marker-3477	1.24543035	1.17467153	0.44042924	3503	Marker-3503	0.65928555	0.92808628	0.13702539	3508	Marker-3508	1.02939904	1.15798676	0.14388248	3486	Marker-3486	0.76916569	1.45409119	0.50572962	3509	Marker-3509
0.97424263	1.49317849	0.52100331	3472	Marker-3472	0.67246866	1.19016612	0.38455442	3492	Marker-3492	1.16642129	1.45463777	0.45161781	3477	Marker-3477	1.24550819	1.17480171	0.44066107	3503	Marker-3503	0.65287793	0.92429876	0.14039581	3508	Marker-3508	1.02914035	1.15817392	0.14437683	3486	Marker-3486	0.76910049	1.45420694	0.50541896	3509	Marker-3509
0.97421443	1.49316514	0.52107787	3472	Marker-3472	0.67222458	1.19081819	0.38394418	3492	Marker-3492	1.16645873	1.45471013	0.45182452	3477	Marker-3477	1.24560463	1.1749016	0.44085804	3503	Marker-3503	0.64693904	0.92140287	0.14376983	3508	Marker-3508	1.02890694	1.15834069	0.14480549	3486	Marker-3486	0.76908165	1.45437181	0.50521189	3509	Marker-3509
0.97423828	1.49318492	0.52110827	3472	Marker-3472	0.67178148	1.19139993	0.38405365	3492	Marker-3492	1.16652954	1.45477343	0.45203269	3477	Marker-3477	1.24572551	1.17499197	0.44109535	3503	Marker-3503	0.64071172	0.91919363	0.14735432	3508	Marker-3508	1.02868986	1.15852284	0.14523382	3486	Marker-3486	0.76913708	1.45456564	0.50507599	3509	Marker-3509
0.97431374	1.49318647	0.52110112	3472	Marker-3472	0.67110133	1.19187117	0.38489184	3492	Marker-3492	1.16661167	1.45480168	0.45220411	3477	Marker-3477	1.24584413	1.17505455	0.44130912	3503	Marker-3503	0.63508016	0.9176659	0.1507611	3508	Marker-3508	1.02848411	1.15869141	0.14561185	3486	Marker-3486	0.76924658	1.45476091	0.50504035	3509	Marker-3509
0.97440016	1.49318826	0.52106762	3472	Marker-3472	0.67031187	1.19174862	0.38655189	3492	Marker-3492	1.16670203	1.45480978	0.45231318	3477	Marker-3477	1.24594462	1.17506015	0.44151425	3503	Marker-3503	0.63026518	0.91695279	0.1536245	3508	Marker-3508	1.0283488	1.15876937	0.14598803	3486	Marker-3486	0.76939958	1.45492911	0.50506896	3509	Marker-3509
0.97452945	1.49318075	0.52098787	3472	Marker-3472	0.66923952	1.19181895	0.38875175	3492	Marker-3492	1.16682208	1.45477831	0.45239964	3477	Marker-3477	1.24605918	1.17505586	0.44172236	3503	Marker-3503	0.6254738	0.91672391	0.15621944	3508	Marker-3508	1.0282557	1.15883577	0.14636759	3486	Marker-3486	0.76962084	1.45511615	0.50517738	3509	Marker-3509
0.97469246	1.49318445	0.52088106	3472	Marker-3472	0.66803038	1.19175458	0.39145425	3492	Marker-3492	1.16695678	1.4547112	0.45245132	3477	Marker-3477	1.24615419	1.17498767	0.44193721	3503	Marker-3503	0.62108219	0.91722	0.15853493	3508	Marker-3508	1.02819347	1.15884674	0.14671488	3486	Marker-3486	0.76990271	1.45527267	0.50530905	3509	Marker-3509
0.97485077	1.49320149	0.52073991	3472	Marker-3472	0.66670763	1.19147444	0.39451948	3492	Marker-3492	1.16710186	1.45461953	0.45246503	3477	Marker-3477	1.24624443	1.17489243	0.44215283	3503	Marker-3503	0.61703151	0.91848838	0.16040181	3508	Marker-3508	1.02819574	1.15883625	0.14698985	3486	Marker-3486	0.77023888	1.45538616	0.50548679	3509	Marker-3509
0.97507149	1.49320185	0.52057105	3472	Marker-3472	0.66536134	1.19135725	0.39813587	3492	Marker-3492	1.16728127	1.45448184	0.45245895	3477	Marker-3477	1.24630904	1.17473066	0.44237319	3503	Marker-3503	0.61342883	0.92021245	0.16201371	3508	Marker-3508	1.0282625	1.15874207	0.1472472	3486	Marker-3486	0.77061439	1.45547664	0.50565296	3509	Marker-3509
0.97531962	1.49320889	0.52033418	3472	Marker-3472	0.66391695	1.19100308	0.40228692	3492	Marker-3492	1.16748202	1.45428956	0.452411	3477	Marker-3477	1.246387	1.17456102	0.44256186	3503	Marker-3503	0.60973948	0.92255449	0.16358677	3508	Marker-3508	1.0283072	1.15843272	0.14743035	3486	Marker-3486	0.77104586	1.45556962	0.50588262	3509	Marker-3509
0.9755764	1.49314582	0.52013952	3472	Marker-3472	0.66247189	1.19050109	0.40680358	3492	Marker-3492	1.16768909	1.4540751	0.45233852	3477	Marker-3477	1.24644542	1.17434394	0.44276083	3503	Marker-3503	0.60630643	0.92544508	0.16511458	3508	Marker-3508	1.02842188	1.15823543	0.14756858	3486	Marker-3486	0.77150637	1.45563376	0.50611597	3509	Marker-3509
0.97573984	1.49304557	0.5197708	3472	Marker-3472	0.66109228	1.18997145	0.41162908	3492	Marker-3492	1.1679107	1.45382094	0.45223111	3477	Marker-3477	1.24646771	1.17407858	0.44296885	3503	Marker-3503	0.60300589	0.92874533	0.16659456	3508	Marker-3508	1.02856123	1.15799153	0.14763901	3486	Marker-3486	0.7719813	1.45563161	0.50637114	3509	Marker-3509
0.97599995	1.49318016	0.51946729	3472	Marker-3472	0.65961695	1.18920422	0.41723055	3492	Marker-3492	1.16811323	1.453578	0.4521023	3477	Marker-3477	1.24646688	1.17379594	0.44320327	3503	Marker-3503	0.59944725	0.93280125	0.1682803	3508	Marker-3508	1.02876735	1.15767038	0.14769846	3486	Marker-3486	0.7725029	1.45553052	0.50668854	3509	Marker-3509
